Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/25  23:00:00,118.753924892,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/25  24:00:00,117.832666107,0.0,0.0,0.0,43.513341876,52.539744,13.451217597,0.0,4.83426,8.61695759697
 10/26  01:00:00,117.819975267,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/26  02:00:00,117.811349675,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/26  03:00:00,117.799996588,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/26  04:00:00,118.216876627,0.0,0.0,0.0,43.513341876,52.539744,13.4513525216,0.0,4.83426,8.61709252162
 10/26  05:00:00,118.178589639,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/26  06:00:00,194.845161466,75.7303620347,0.0,0.0,43.513341876,53.238744,881.080285559,876.226025559,4.83426,0.02
 10/26  07:00:00,357.490041451,75.7303620347,0.0,0.0,220.879908,53.238744,695.190692425,664.089393591,4.83426,26.2670388341
 10/26  08:00:00,452.572113067,75.7303620347,5.59876338847,0.0,220.879908,145.652643033,364.598871343,301.910665164,36.25695,26.4312561796
 10/26  09:00:00,521.831256997,75.734313117,73.5565557239,0.0,220.879908,145.652643033,223.727930966,151.889629609,36.25695,35.5813513567
 10/26  10:00:00,630.437355355,75.8796286389,174.676502573,0.0,220.879908,151.653867033,121.648416148,37.6840073973,48.3426,35.6218087508
 10/26  11:00:00,700.151679818,76.9282377396,241.884339336,0.0,220.879908,151.653867033,93.2664967179,0.248966719465,48.3426,44.6749299984
 10/26  12:00:00,768.260371818,78.4212418256,308.996455993,0.0,220.879908,151.653867033,93.1330958176,0.0,48.3426,44.7904958176
 10/26  13:00:00,825.799640456,79.783393777,370.891625225,0.0,220.879908,145.652643033,69.085595881,0.0529545430571,24.1713,44.861341338
 10/26  14:00:00,837.026577443,80.1030433911,381.822698904,0.0,220.879908,145.652643033,59.7652033815,0.0,24.1713,35.5939033815
 10/26  15:00:00,797.370320777,80.4160924554,349.953612612,0.0,220.879908,137.835547516,50.1167510689,0.730001297246,4.83426,44.5524897716
 10/26  16:00:00,713.40763844,77.1257308978,274.529548575,0.0,220.879908,133.019064,39.0135289274,7.63255209301,4.83426,26.5467168344
 10/26  17:00:00,600.601368738,75.8211557733,242.721644648,0.0,220.879908,53.238744,55.6185004699,15.3951968453,4.83426,35.3890436247
 10/26  18:00:00,609.139934832,75.751601495,233.429899441,0.0,220.879908,53.238744,66.6217102107,26.2806569459,4.83426,35.5067932648
 10/26  19:00:00,546.65844967,75.7328875406,171.383633312,0.0,220.879908,53.238744,68.8385498947,55.3241967184,4.83426,8.68009317624
 10/26  20:00:00,502.041596171,75.7303620347,127.42797572,0.0,220.879908,53.238744,97.2769672071,83.7718171324,4.83426,8.67089007471
 10/26  21:00:00,118.20691965,0.0,0.0,0.0,43.513341876,52.539744,13.5052322928,0.0,4.83426,8.67097229277
 10/26  22:00:00,117.914648955,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/26  23:00:00,118.833711297,0.0,0.0,0.0,43.513341876,52.539744,13.4637390487,0.0,4.83426,8.62947904868
 10/26  24:00:00,117.924202178,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/27  01:00:00,117.879646675,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/27  02:00:00,117.846239039,0.0,0.0,0.0,43.513341876,52.539744,13.451374499,0.0,4.83426,8.61711449895
 10/27  03:00:00,117.806275518,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/27  04:00:00,119.91122378,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/27  05:00:00,119.600677309,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/27  06:00:00,195.444425571,75.7303620347,0.0,0.0,43.513341876,53.238744,733.445856311,719.994637843,4.83426,8.61695846843
 10/27  07:00:00,357.41376732,75.7303620347,0.0,0.0,220.879908,53.238744,529.204013131,506.851988652,4.83426,17.5177644793
 10/27  08:00:00,485.987698418,75.7303620347,38.4848251918,0.0,220.879908,145.652643033,282.122625461,219.434621129,36.25695,26.4310543326
 10/27  09:00:00,595.856209176,75.7364242711,146.545248878,0.0,220.879908,145.652643033,165.146826867,93.30792093,36.25695,35.5819559365
 10/27  10:00:00,763.391789542,76.3085478179,305.573626271,0.0,220.879908,151.653867033,98.642125853,5.77999124297,48.3426,44.5195346101
 10/27  11:00:00,867.167980519,77.966819527,406.068599226,0.0,220.879908,151.653867033,84.1079343845,0.0203315407302,48.3426,35.7450028438
 10/27  12:00:00,872.565512737,79.3265003972,410.522253739,0.0,220.879908,151.653867033,93.1326644798,0.0,48.3426,44.7900644798
 10/27  13:00:00,865.870912521,78.9886773743,409.886716725,0.0,220.879908,145.652643033,69.0760121479,0.0461802184197,24.1713,44.8585319295
 10/27  14:00:00,867.791157984,81.0214674456,410.665603664,0.0,220.879908,145.652643033,68.6860838009,0.0264721297829,24.1713,44.4883116711
 10/27  15:00:00,863.756265239,81.607822735,414.548061834,0.0,220.879908,137.835547516,40.4864580019,0.00553085391918,4.83426,35.646667148
 10/27  16:00:00,799.557920558,77.6895130347,359.442663421,0.0,220.879908,133.019064,40.2484187381,0.0234763892334,4.83426,35.3906823488
 10/27  17:00:00,648.275265336,75.8913368958,289.76126842,0.0,220.879908,53.238744,32.8537858184,1.4711488277,4.83426,26.5483769907
 10/27  18:00:00,596.119348891,75.7672020877,220.601570207,0.0,220.879908,53.238744,67.6619672789,27.3158840738,4.83426,35.5118232051
 10/27  19:00:00,519.766124357,75.7354790611,145.336548085,0.0,220.879908,53.238744,75.7367299387,62.2217483695,4.83426,8.68072156918
 10/27  20:00:00,496.908176596,75.7303620347,122.79726166,0.0,220.879908,53.238744,96.51153647,83.006606238,4.83426,8.67067023201
 10/27  21:00:00,117.856115257,0.0,0.0,0.0,43.513341876,52.539744,13.5050855371,0.0,4.83426,8.67082553711
 10/27  22:00:00,117.885847378,0.0,0.0,0.0,43.513341876,52.539744,13.4734153565,0.0,4.83426,8.63915535646
 10/27  23:00:00,118.789284996,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/27  24:00:00,117.864117132,0.0,0.0,0.0,43.513341876,52.539744,13.4514085761,0.0,4.83426,8.61714857614
 10/28  01:00:00,117.852400044,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  02:00:00,117.843834009,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  03:00:00,117.836771618,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  04:00:00,118.227900987,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  05:00:00,118.170839401,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  06:00:00,118.179790134,0.0,0.0,0.0,43.513341876,52.539744,13.4451324797,0.0,4.83426,8.6108724797
 10/28  07:00:00,103.11184169,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  08:00:00,100.192463562,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  09:00:00,100.361738947,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  10:00:00,100.461917092,0.0,0.0,0.0,43.513341876,52.539744,22.228606184,0.0,4.83426,17.394346184
 10/28  11:00:00,135.964963795,0.865910645969,33.327365911,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  12:00:00,240.249443594,3.22931106337,134.75278735,0.0,43.513341876,52.539744,13.4831490867,0.0,4.83426,8.64888908674
 10/28  13:00:00,115.024271114,0.318901360851,13.984601461,0.0,43.513341876,52.539744,13.4763669046,0.0,4.83426,8.64210690463
 10/28  14:00:00,100.569023987,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  15:00:00,100.521402683,0.0,0.0,0.0,43.513341876,52.539744,13.4765093474,0.0,4.83426,8.64224934744
 10/28  16:00:00,100.28323584,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  17:00:00,100.241524613,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  18:00:00,118.127561176,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  19:00:00,118.558180062,0.0,0.0,0.0,43.513341876,52.539744,13.4451644956,0.0,4.83426,8.61090449557
 10/28  20:00:00,118.505864566,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  21:00:00,118.276737197,0.0,0.0,0.0,43.513341876,52.539744,22.4004886914,0.0,4.83426,17.5662286914
 10/28  22:00:00,117.896246968,0.0,0.0,0.0,43.513341876,52.539744,13.4451197736,0.0,4.83426,8.61085977363
 10/28  23:00:00,118.747064858,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/28  24:00:00,117.875820542,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  01:00:00,117.890175721,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  02:00:00,117.882223984,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  03:00:00,117.865578199,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  04:00:00,118.341571442,0.0,0.0,0.0,43.513341876,52.539744,13.4450666991,0.0,4.83426,8.61080669908
 10/29  05:00:00,118.325872887,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  06:00:00,118.344663836,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  07:00:00,103.246445606,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  08:00:00,100.268038093,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  09:00:00,100.354199023,0.0,0.0,0.0,43.513341876,52.539744,13.4512436412,0.0,4.83426,8.61698364116
 10/29  10:00:00,100.39862756,0.0,0.0,0.0,43.513341876,52.539744,13.5413086491,0.0,4.83426,8.70704864914
 10/29  11:00:00,101.211477634,0.0,0.0,0.0,43.513341876,52.539744,13.4827068429,0.0,4.83426,8.64844684291
 10/29  12:00:00,100.383929744,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  13:00:00,136.843743175,1.07737578753,34.8327752367,0.0,43.513341876,52.539744,13.48308222,0.0,4.83426,8.64882221999
 10/29  14:00:00,262.350624504,4.63440974761,155.218812466,0.0,43.513341876,52.539744,13.4768035916,0.0,4.83426,8.64254359156
 10/29  15:00:00,236.492032648,3.90981819009,130.435043041,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  16:00:00,253.124793027,4.76851382847,146.19532703,0.0,43.513341876,52.539744,13.4451720792,0.0,4.83426,8.61091207922
 10/29  17:00:00,135.020927367,1.27219814638,33.0945319765,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  18:00:00,118.100450521,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  19:00:00,118.531037716,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  20:00:00,118.454392912,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  21:00:00,118.192154069,0.0,0.0,0.0,43.513341876,52.539744,31.1736191634,0.0,4.83426,26.3393591634
 10/29  22:00:00,117.809053386,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  23:00:00,118.690139748,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/29  24:00:00,117.801939041,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/30  01:00:00,117.786883145,0.0,0.0,0.0,43.513341876,52.539744,13.4514516428,0.0,4.83426,8.61719164278
 10/30  02:00:00,117.751436663,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/30  03:00:00,117.740433873,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/30  04:00:00,118.174403377,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/30  05:00:00,118.166327294,0.0,0.0,0.0,43.513341876,52.539744,13.4513188495,0.0,4.83426,8.61705884955
 10/30  06:00:00,194.820803898,75.7303620347,0.0,0.0,43.513341876,53.238744,898.194319289,893.340059289,4.83426,0.02
 10/30  07:00:00,357.465870402,75.7303620347,0.0,0.0,220.879908,53.238744,704.918792194,682.566047071,4.83426,17.5184851233
 10/30  08:00:00,480.840730896,75.7303620347,33.4851110545,0.0,220.879908,145.652643033,312.946983558,250.251986798,36.25695,26.4380467603
 10/30  09:00:00,577.395497396,75.7422067862,128.388957757,0.0,220.879908,145.652643033,181.863159588,101.131148807,36.25695,44.4750607805
 10/30  10:00:00,693.957913937,76.0636319496,237.256822177,0.0,220.879908,151.653867033,92.4281873434,8.45756002423,48.3426,35.6280273192
 10/30  11:00:00,767.004488981,77.0575097242,307.872496072,0.0,220.879908,151.653867033,93.0224309732,0.0,48.3426,44.6798309732
 10/30  12:00:00,795.319072984,76.3949534347,337.338251761,0.0,220.879908,151.653867033,93.1424693272,0.0,48.3426,44.7998693272
 10/30  13:00:00,861.897905206,77.2061086951,408.043902174,0.0,220.879908,145.652643033,69.0756787009,0.0340237141521,24.1713,44.8703549868
 10/30  14:00:00,861.271337558,79.2302441319,405.944578519,0.0,220.879908,145.652643033,59.7960136422,0.0262877228069,24.1713,35.5984259194
 10/30  15:00:00,839.931945512,80.5159055466,391.807674547,0.0,220.879908,137.835547516,40.4932596845,0.0055260771122,4.83426,35.6534736074
 10/30  16:00:00,745.191458595,77.44611197,305.798983412,0.0,220.879908,133.019064,41.5554277614,1.32240035592,4.83426,35.3987674055
 10/30  17:00:00,559.713437346,75.7868484925,202.544056024,0.0,220.879908,53.238744,52.3182708631,12.0875730596,4.83426,35.3964378035
 10/30  18:00:00,547.616130537,75.7303620347,172.770642038,0.0,220.879908,53.238744,79.9263059949,39.5803346938,4.83426,35.5117113011
 10/30  19:00:00,550.784124488,75.7303620347,175.43912936,0.0,220.879908,53.238744,66.5008308665,52.9863493459,4.83426,8.68022152064
 10/30  20:00:00,521.542743212,75.7303620347,146.658584832,0.0,220.879908,53.238744,89.9041642223,76.3988982115,4.83426,8.67100601081
 10/30  21:00:00,118.201436538,0.0,0.0,0.0,43.513341876,52.539744,13.5053818175,0.0,4.83426,8.67112181755
 10/30  22:00:00,117.925969815,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/30  23:00:00,118.833622234,0.0,0.0,0.0,43.513341876,52.539744,13.4642264318,0.0,4.83426,8.62996643182
 10/30  24:00:00,117.899464133,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/31  01:00:00,117.877453513,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/31  02:00:00,117.834935126,0.0,0.0,0.0,43.513341876,52.539744,13.4513299391,0.0,4.83426,8.61706993914
 10/31  03:00:00,117.819540227,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/31  04:00:00,119.946723268,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/31  05:00:00,119.583718615,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/31  06:00:00,195.552504506,75.7303620347,0.0,0.0,43.513341876,53.238744,897.975657701,884.524160401,4.83426,8.61723729972
 10/31  07:00:00,357.43950296,75.7303620347,0.0,0.0,220.879908,53.238744,610.418322977,588.064612364,4.83426,17.5194506132
 10/31  08:00:00,461.806857754,75.7303620347,14.7121623114,0.0,220.879908,145.652643033,333.854711001,271.163738252,36.25695,26.4340227489
 10/31  09:00:00,503.137871342,75.7303620347,55.2549006485,0.0,220.879908,145.652643033,273.950521031,202.107178018,36.25695,35.5863930137
 10/31  10:00:00,579.152559025,75.7303620347,124.218356403,0.0,220.879908,151.653867033,193.449924052,100.578036278,48.3426,44.5292877737
 10/31  11:00:00,656.554776903,75.7904239953,199.722981724,0.0,220.879908,151.653867033,97.4406572913,13.3495614635,48.3426,35.7484958278
 10/31  12:00:00,682.156747423,75.8500487858,225.851369757,0.0,220.879908,151.653867033,93.1453440871,0.0,48.3426,44.8027440871
 10/31  13:00:00,677.291426776,75.8762276284,226.950926345,0.0,220.879908,145.652643033,69.1157866653,0.0754250130563,24.1713,44.8690616522
 10/31  14:00:00,679.631002013,75.998117404,229.197856573,0.0,220.879908,145.652643033,68.6673662128,0.0,24.1713,44.4960662128
 10/31  15:00:00,707.690035839,76.1556236407,264.408805518,0.0,220.879908,137.835547516,45.4236675138,4.93098028091,4.83426,35.6584272329
 10/31  16:00:00,683.577858567,75.775885414,245.853710435,0.0,220.879908,133.019064,45.6033359155,5.37520741431,4.83426,35.3938685012
 10/31  17:00:00,576.976940685,75.7303620347,219.378805547,0.0,220.879908,53.238744,53.0846825085,21.7001027356,4.83426,26.5503197728
 10/31  18:00:00,641.79035503,75.7303620347,265.685859935,0.0,220.879908,53.238744,80.2309277948,39.8820466525,4.83426,35.5146211423
 10/31  19:00:00,645.085556035,75.7303620347,269.022725143,0.0,220.879908,53.238744,69.4423048879,55.9280251379,4.83426,8.68001974996
 10/31  20:00:00,582.705989255,75.7303620347,207.462527585,0.0,220.879908,53.238744,88.8833837135,75.3776834709,4.83426,8.67144024259
 10/31  21:00:00,117.897314612,0.0,0.0,0.0,43.513341876,52.539744,22.1564278443,0.0,4.83426,17.3221678443
 10/31  22:00:00,117.962125674,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/31  23:00:00,118.896138327,0.0,0.0,0.0,43.513341876,52.539744,13.4639137167,0.0,4.83426,8.62965371669
 10/31  24:00:00,118.011397559,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/01  01:00:00,118.016707041,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/01  02:00:00,118.022985024,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/01  03:00:00,118.031818021,0.0,0.0,0.0,43.513341876,52.539744,13.4514568985,0.0,4.83426,8.61719689849
 11/01  04:00:00,118.542838337,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/01  05:00:00,118.513115403,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/01  06:00:00,460.230562054,75.7303620347,262.209468764,0.0,43.513341876,53.238744,151.079007656,146.224747656,4.83426,0.02
 11/01  07:00:00,634.768716464,75.7303620347,274.074459395,0.0,220.879908,53.238744,108.082778296,76.978745246,4.83426,26.2697730498
 11/01  08:00:00,857.437782655,75.7604967239,405.457858417,0.0,220.879908,145.652643033,62.8772793443,0.181687593677,36.25695,26.4386417506
 11/01  09:00:00,945.195423915,76.3723711353,490.666565611,0.0,220.879908,145.652643033,71.8449513716,0.0,36.25695,35.5880013716
 11/01  10:00:00,990.765768316,78.8267776934,526.869117942,0.0,220.879908,151.653867033,83.9741824541,0.0,48.3426,35.6315824541
 11/01  11:00:00,982.000795541,81.7154863188,513.824402427,0.0,220.879908,151.653867033,93.0302970673,0.0,48.3426,44.6876970673
 11/01  12:00:00,975.943561989,84.7037779615,504.417701277,0.0,220.879908,151.653867033,93.1444879766,0.0,48.3426,44.8018879766
 11/01  13:00:00,979.93252709,87.7966014928,511.245458611,0.0,220.879908,145.652643033,69.0601649858,0.0192532400017,24.1713,44.8696117458
 11/01  14:00:00,986.837244657,90.0566081909,516.992963372,0.0,220.879908,145.652643033,60.4853744318,0.0,24.1713,36.3140744318
 11/01  15:00:00,977.830412117,89.0704622936,516.993887597,0.0,220.879908,137.835547516,48.6894137429,0.0,4.83426,43.8551537429
 11/01  16:00:00,963.478588087,82.4592822718,514.279613603,0.0,220.879908,133.019064,38.0416777179,0.0236584060867,4.83426,33.1837593118
 11/01  17:00:00,847.45178445,76.9994974474,483.530103248,0.0,220.879908,53.238744,33.5945224927,0.0,4.83426,28.7602624927
 11/01  18:00:00,812.564348324,76.1851290752,433.916100951,0.0,220.879908,53.238744,40.4199776206,0.0631410381784,4.83426,35.5225765824
 11/01  19:00:00,666.560545891,75.9148038716,288.972217139,0.0,220.879908,53.238744,13.682306297,0.16683723889,4.83426,8.6812090581
 11/01  20:00:00,569.484622239,75.8087718723,193.286280723,0.0,220.879908,53.238744,32.1981353854,18.6927494653,4.83426,8.67112592016
 11/01  21:00:00,118.280502415,0.0,0.0,0.0,43.513341876,52.539744,13.505576137,0.0,4.83426,8.67131613705
 11/01  22:00:00,117.991453924,0.0,0.0,0.0,43.513341876,52.539744,13.4737555064,0.0,4.83426,8.6394955064
 11/01  23:00:00,118.928115454,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/01  24:00:00,118.023349769,0.0,0.0,0.0,43.513341876,52.539744,13.4513602039,0.0,4.83426,8.61710020392
 11/02  01:00:00,118.00128862,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/02  02:00:00,117.962234656,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/02  03:00:00,117.941456232,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/02  04:00:00,118.390713714,0.0,0.0,0.0,43.513341876,52.539744,13.4515481092,0.0,4.83426,8.61728810919
 11/02  05:00:00,118.354894685,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/02  06:00:00,259.94718633,75.7303620347,64.164477765,0.0,43.513341876,53.238744,396.563084039,391.708824039,4.83426,0.02
 11/02  07:00:00,428.542271491,75.7303620347,67.025600616,0.0,220.879908,53.238744,354.458985306,332.102748077,4.83426,17.5219772289
 11/02  08:00:00,516.335694153,75.7305214697,68.3181799988,0.0,220.879908,145.652643033,278.60267135,207.103508319,36.25695,35.242213031
 11/02  09:00:00,515.896337005,75.8646994689,67.6652958888,0.0,220.879908,145.652643033,234.460858657,162.613099963,36.25695,35.5908086944
 11/02  10:00:00,617.363871551,76.9966260705,160.75356059,0.0,220.879908,151.653867033,152.145117729,68.1698215921,48.3426,35.6326961372
 11/02  11:00:00,829.092490454,79.7129704624,366.870665775,0.0,220.879908,151.653867033,93.9304005346,0.900894477938,48.3426,44.6869060567
 11/02  12:00:00,870.475770235,82.0579276971,405.639851106,0.0,220.879908,151.653867033,93.1460643646,0.0,48.3426,44.8034643646
 11/02  13:00:00,861.992224181,82.6662150178,402.217490485,0.0,220.879908,145.652643033,69.0924112903,0.0418824184044,24.1713,44.8792288719
 11/02  14:00:00,863.054536488,80.3899977107,406.566210997,0.0,220.879908,145.652643033,59.8019884447,0.0269313259369,24.1713,35.6037571188
 11/02  15:00:00,860.706547887,81.6111717136,411.486137731,0.0,220.879908,137.835547516,49.40640669,0.00542956402666,4.83426,44.566717126
 11/02  16:00:00,741.303443628,77.0966732835,302.283998162,0.0,220.879908,133.019064,31.6720027801,0.285506622786,4.83426,26.5522361573
 11/02  17:00:00,563.89767194,75.8966132406,203.62478604,0.0,220.879908,53.238744,49.0347862967,8.79837954264,4.83426,35.4021467541
 11/02  18:00:00,520.736200249,75.7982073323,146.282507864,0.0,220.879908,53.238744,75.6921264396,35.3416856251,4.83426,35.5161808146
 11/02  19:00:00,498.228144426,75.7713975757,123.626876011,0.0,220.879908,53.238744,62.3718489931,48.8573806484,4.83426,8.68020834476
 11/02  20:00:00,497.103493416,75.750475906,122.559019921,0.0,220.879908,53.238744,73.9228731128,60.4173281065,4.83426,8.67128500628
 11/02  21:00:00,118.221030435,0.0,0.0,0.0,43.513341876,52.539744,13.5056862618,0.0,4.83426,8.67142626184
 11/02  22:00:00,117.93671138,0.0,0.0,0.0,43.513341876,52.539744,13.4733661431,0.0,4.83426,8.63910614315
 11/02  23:00:00,118.86994696,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/02  24:00:00,117.953191362,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/03  01:00:00,117.913440749,0.0,0.0,0.0,43.513341876,52.539744,13.4514773309,0.0,4.83426,8.61721733088
 11/03  02:00:00,117.892435653,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/03  03:00:00,117.867278617,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/03  04:00:00,120.055172794,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/03  05:00:00,119.744371495,0.0,0.0,0.0,43.513341876,52.539744,13.4513714044,0.0,4.83426,8.61711140443
 11/03  06:00:00,195.393633046,75.7303620347,0.0,0.0,43.513341876,53.238744,525.206072455,520.351812455,4.83426,0.02
 11/03  07:00:00,360.386317183,75.7303620347,0.0,0.0,220.879908,53.238744,454.394189857,432.039600115,4.83426,17.520329742
 11/03  08:00:00,486.675034413,75.7303620347,39.1529496136,0.0,220.879908,145.652643033,264.416525352,201.717349788,36.25695,26.4422255635
 11/03  09:00:00,605.985339879,76.0038996037,156.381999319,0.0,220.879908,145.652643033,138.021715959,57.2720527491,36.25695,44.4927132102
 11/03  10:00:00,748.59486282,77.5923690598,290.131507467,0.0,220.879908,151.653867033,83.9750550267,0.0,48.3426,35.6324550267
 11/03  11:00:00,832.678765184,79.7561453385,370.759439021,0.0,220.879908,151.653867033,93.0325336775,0.0,48.3426,44.6899336775
 11/03  12:00:00,865.782664429,81.7636805684,402.696704438,0.0,220.879908,151.653867033,93.1496838789,0.0,48.3426,44.8070838789
 11/03  13:00:00,870.410457319,83.3764926299,411.094965824,0.0,220.879908,145.652643033,69.0988705334,0.0419989014374,24.1713,44.885571632
 11/03  14:00:00,870.492584047,84.5440507968,409.87951007,0.0,220.879908,145.652643033,59.7785407758,0.0,24.1713,35.6072407758
 11/03  15:00:00,865.075283359,84.1150419447,413.061122607,0.0,220.879908,137.835547516,49.4173782962,0.0128377128218,4.83426,44.5702805834
 11/03  16:00:00,784.811502126,78.8172813273,343.907621316,0.0,220.879908,133.019064,31.9438557639,0.554483527976,4.83426,26.5551122359
 11/03  17:00:00,574.224929253,76.1950516715,213.590314313,0.0,220.879908,53.238744,49.0440845376,8.8070072062,4.83426,35.4028173314
 11/03  18:00:00,525.462234984,75.8324633187,150.873880137,0.0,220.879908,53.238744,75.282266505,34.9332301644,4.83426,35.5147763406
 11/03  19:00:00,472.451476922,75.750355387,98.6106731035,0.0,220.879908,53.238744,74.6670608721,61.1519088514,4.83426,8.68089202073
