https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_San.Francisco.Intl.AP.724940_TMY3/RefBldgWarehouseNew2004_7.1_5.0_3C_USA_CA_SAN_FRANCISCO.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/06  03:00:00,16.5265019661,1.11067769163,0.0,0.0,5.48122459637,1.0115996781,36.4528479117,36.4528479117
 01/06  04:00:00,16.9478544381,1.53203016368,0.0,0.0,5.48122459637,1.0115996781,50.6156858515,50.6156858515
 01/06  05:00:00,16.6409132038,1.22508892934,0.0,0.0,5.48122459637,1.0115996781,40.1948649224,40.1948649224
 01/06  06:00:00,17.0823053706,1.66648109611,0.0,0.0,5.48122459637,1.0115996781,55.0440552585,55.0440552585
 01/06  07:00:00,18.8991137005,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,75.1097324657,75.1097324657
 01/06  08:00:00,30.466186202,3.48328942606,0.0,0.0,21.9248983855,5.05799839049,62.3448716089,62.3448716089
 01/06  09:00:00,49.9446590254,3.48328942606,0.0,0.0,38.3685721746,8.09279742479,42.5319583246,42.5319583246
 01/06  10:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,19.7542749473,19.7542749473
 01/06  11:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,6.05416505075,6.05416505075
 01/06  12:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,3.32966604782,3.32966604782
 01/06  13:00:00,55.4258836218,3.48328942606,0.0,0.0,43.8497967709,8.09279742479,2.23609320436,2.23609320436
 01/06  14:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,1.08049795077,1.08049795077
 01/06  15:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,1.47740973078,1.47740973078
 01/06  16:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,3.41883573501,3.41883573501
 01/06  17:00:00,63.4058745629,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,5.46729539146,5.46729539146
 01/06  18:00:00,29.4130725015,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/06  19:00:00,15.5418314594,0.126007184938,0.0,0.0,5.48122459637,1.0115996781,4.33111896319,4.33111896319
 01/06  20:00:00,15.784555325,0.368731050524,0.0,0.0,5.48122459637,1.0115996781,12.5417929914,12.5417929914
 01/06  21:00:00,15.910857775,0.495033500584,0.0,0.0,5.48122459637,1.0115996781,16.4398205134,16.4398205134
 01/06  22:00:00,16.259103156,0.843278881533,0.0,0.0,5.48122459637,1.0115996781,28.0540315322,28.0540315322
 01/06  23:00:00,16.1643103312,0.748486056749,0.0,0.0,5.48122459637,1.0115996781,24.6924824999,24.6924824999
 01/06  24:00:00,16.5315348438,1.11571056931,0.0,0.0,5.48122459637,1.0115996781,36.9887952826,36.9887952826
 01/07  01:00:00,16.3725731041,0.956748829649,0.0,0.0,5.48122459637,1.0115996781,31.4645849258,31.4645849258
 01/07  02:00:00,16.8000198661,1.38419559167,0.0,0.0,5.48122459637,1.0115996781,45.8178419104,45.8178419104
