https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_Los.Angeles.Intl.AP.722950_TMY3/RefBldgSecondarySchoolNew2004_7.1_5.0_3B_USA_CA_LOS_ANGELES.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/10  16:00:00,625.630067771,82.4431054524,178.630102616,0.0,220.879908,137.835547516,69.3205403674,28.9723503783,4.83426,35.5139299891
 11/10  17:00:00,560.224362542,74.7183732108,123.296791712,0.0,220.879908,133.019064,48.8933438274,17.5950682195,4.83426,26.4640156079
 11/10  18:00:00,454.650004446,71.7674969892,85.6870659368,0.0,220.879908,53.238744,77.498467242,46.2048054159,4.83426,26.4594018261
 11/10  19:00:00,430.153037093,71.2503905548,61.8358013595,0.0,220.879908,53.238744,104.254529613,64.0370977512,4.83426,35.3831718622
 11/10  20:00:00,415.626818928,70.9360718222,47.7572352491,0.0,220.879908,53.238744,86.4578278085,72.9513734602,4.83426,8.67219434828
 11/10  21:00:00,406.610084597,70.7254259937,39.0285514186,0.0,220.879908,53.238744,100.588258681,87.0896976844,4.83426,8.66430099634
 11/10  22:00:00,117.736208244,0.0,0.0,0.0,43.513341876,52.539744,13.4980053664,0.0,4.83426,8.66374536644
 11/10  23:00:00,117.83551559,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/10  24:00:00,118.826567921,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  01:00:00,117.905052527,0.0,0.0,0.0,43.513341876,52.539744,13.4441035626,0.0,4.83426,8.60984356261
 11/11  02:00:00,117.91091674,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  03:00:00,117.902092346,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  04:00:00,117.885370787,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  05:00:00,118.304769441,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  06:00:00,118.249668488,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  07:00:00,109.288120016,0.0,0.0,0.0,43.513341876,52.539744,13.4442052698,0.0,4.83426,8.60994526977
 11/11  08:00:00,100.223475756,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  09:00:00,100.271926528,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  10:00:00,100.345933054,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  11:00:00,100.338810789,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  12:00:00,101.152462805,0.0,0.0,0.0,43.513341876,52.539744,13.4498921687,0.0,4.83426,8.61563216874
 11/11  13:00:00,100.2783931,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  14:00:00,100.333013087,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  15:00:00,100.32686658,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  16:00:00,100.272285034,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  17:00:00,106.022611225,0.0,0.0,0.0,43.513341876,52.539744,13.4440600691,0.0,4.83426,8.60980006905
 11/11  18:00:00,117.944536455,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  19:00:00,117.918166931,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  20:00:00,118.328710052,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  21:00:00,118.284855687,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  22:00:00,118.038258524,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  23:00:00,117.717015074,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/11  24:00:00,118.618727704,0.0,0.0,0.0,43.513341876,52.539744,13.4442010557,0.0,4.83426,8.60994105569
 11/12  01:00:00,117.693469966,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  02:00:00,117.685712151,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  03:00:00,117.681842287,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  04:00:00,117.678092186,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  05:00:00,118.108203857,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  06:00:00,118.084868232,0.0,0.0,0.0,43.513341876,52.539744,13.4441371934,0.0,4.83426,8.60987719337
 11/12  07:00:00,109.155430492,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  08:00:00,100.078993783,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  09:00:00,100.100498185,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  10:00:00,100.147429434,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  11:00:00,100.174495299,0.0,0.0,0.0,43.513341876,52.539744,22.2050307434,0.0,4.83426,17.3707707434
 11/12  12:00:00,101.052252803,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  13:00:00,100.217060928,0.0,0.0,0.0,43.513341876,52.539744,13.4781779034,0.0,4.83426,8.64391790343
 11/12  14:00:00,100.324260756,0.0,0.0,0.0,43.513341876,52.539744,13.4778291587,0.0,4.83426,8.64356915871
 11/12  15:00:00,100.3653869,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  16:00:00,100.358520931,0.0,0.0,0.0,43.513341876,52.539744,13.4722460662,0.0,4.83426,8.63798606618
 11/12  17:00:00,106.102230127,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  18:00:00,117.981749249,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  19:00:00,117.910887486,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  20:00:00,118.303692634,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  21:00:00,118.265952262,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  22:00:00,118.051030716,0.0,0.0,0.0,43.513341876,52.539744,31.1114416341,0.0,4.83426,26.2771816341
 11/12  23:00:00,117.72061905,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/12  24:00:00,118.618425034,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/13  01:00:00,117.746240158,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/13  02:00:00,117.757111962,0.0,0.0,0.0,43.513341876,52.539744,13.4499260181,0.0,4.83426,8.61566601812
 11/13  03:00:00,117.760022464,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/13  04:00:00,117.763435274,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/13  05:00:00,118.189245668,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/13  06:00:00,118.138672977,0.0,0.0,0.0,43.513341876,52.539744,10.5288813927,0.0,4.83426,5.6946213927
 11/13  07:00:00,180.359685207,70.3382633691,0.0,0.0,43.513341876,53.238744,781.728224331,773.954589277,4.83426,2.93937505367
 11/13  08:00:00,349.00668719,70.3382633691,0.0,0.0,220.879908,53.238744,651.329203984,629.011724248,4.83426,17.4832197357
 11/13  09:00:00,441.41637949,70.3382633691,0.0018802186554,0.0,220.879908,145.652643033,501.343649273,438.720487383,36.25695,26.3662118895
 11/13  10:00:00,441.491133663,70.3709827887,0.00250522399968,0.0,220.879908,145.652643033,440.404075003,377.550540216,36.25695,26.5965847871
 11/13  11:00:00,449.321637252,70.510171266,1.65807482614,0.0,220.879908,151.653867033,375.253188773,291.414862849,48.3426,35.4957259239
 11/13  12:00:00,486.025556315,70.7715067929,36.5607665964,0.0,220.879908,151.653867033,264.383894966,171.544709063,48.3426,44.4965859039
 11/13  13:00:00,519.337002105,71.3775089271,69.3771614709,0.0,220.879908,151.653867033,183.043947351,99.0120082022,48.3426,35.6893391485
 11/13  14:00:00,540.29688106,72.1749230341,95.0956461239,0.0,220.879908,145.652643033,145.541931613,76.7013359348,24.1713,44.6692956787
 11/13  15:00:00,557.146047801,72.7987063728,111.115292195,0.0,220.879908,145.652643033,123.283817593,63.6421817412,24.1713,35.4703358518
 11/13  16:00:00,563.660450804,73.3171387196,124.733899231,0.0,220.879908,137.835547516,83.9491709859,43.5979813303,4.83426,35.5169296556
 11/13  17:00:00,521.820413761,70.8827800571,84.9080367539,0.0,220.879908,133.019064,53.6176930379,22.3166799099,4.83426,26.466753128
 11/13  18:00:00,404.449394619,70.389648175,36.7615635572,0.0,220.879908,53.238744,105.824993802,74.5248949833,4.83426,26.465838819
 11/13  19:00:00,370.948140791,70.3467877572,4.10269838415,0.0,220.879908,53.238744,176.802066403,136.580896771,4.83426,35.3869096317
 11/13  20:00:00,367.139484291,70.3382633691,0.0,0.0,220.879908,53.238744,191.085212518,177.578588858,4.83426,8.67236365989
 11/13  21:00:00,367.108390281,70.3382633691,0.0,0.0,220.879908,53.238744,204.001214145,190.502492922,4.83426,8.66446122264
 11/13  22:00:00,118.041079487,0.0,0.0,0.0,43.513341876,52.539744,13.498189762,0.0,4.83426,8.66392976203
 11/13  23:00:00,117.785094932,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/13  24:00:00,118.732229213,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/14  01:00:00,117.806344697,0.0,0.0,0.0,43.513341876,52.539744,13.4499373732,0.0,4.83426,8.61567737323
 11/14  02:00:00,117.794420164,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/14  03:00:00,117.785156846,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/14  04:00:00,117.776191617,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/14  05:00:00,119.888117819,0.0,0.0,0.0,43.513341876,52.539744,13.4485775777,0.0,4.83426,8.61431757773
 11/14  06:00:00,119.554747992,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/14  07:00:00,181.179664275,70.3382633691,0.00156016150805,0.0,43.513341876,53.238744,798.707789173,793.853529173,4.83426,0.02
 11/14  08:00:00,349.156788611,70.3382633691,0.0,0.0,220.879908,53.238744,684.225604045,661.908520603,4.83426,17.4828234423
 11/14  09:00:00,441.590605802,70.3443566026,0.00174136305964,0.0,220.879908,145.652643033,573.580264765,510.958831116,36.25695,26.3644836485
 11/14  10:00:00,441.752163569,70.4784779633,0.0,0.0,220.879908,145.652643033,550.984397047,479.271848273,36.25695,35.4555987737
 11/14  11:00:00,448.048154656,70.7842656459,0.00160844074916,0.0,220.879908,151.653867033,537.389458448,453.549439668,48.3426,35.4974187798
 11/14  12:00:00,449.505522317,71.3413119639,0.0,0.0,220.879908,151.653867033,483.110094235,399.162799701,48.3426,35.6046945345
 11/14  13:00:00,449.050812688,71.8182657752,0.0,0.0,220.879908,151.653867033,469.103370556,377.896844762,48.3426,42.8639257939
 11/14  14:00:00,443.4330984,72.1963180157,0.0,0.0,220.879908,145.652643033,439.243675523,377.592215351,24.1713,37.4801601723
 11/14  15:00:00,443.600512007,72.4013164411,0.0,0.0,220.879908,145.652643033,409.102937015,349.458376768,24.1713,35.4732602469
 11/14  16:00:00,435.852004485,72.5371473149,0.0,0.0,220.879908,137.835547516,311.365597661,271.00822473,4.83426,35.5231129319
 11/14  17:00:00,434.751888505,70.5379205456,0.0,0.0,220.879908,133.019064,185.056310853,153.756545282,4.83426,26.4655055705
 11/14  18:00:00,366.728802481,70.3523512436,0.0,0.0,220.879908,53.238744,288.289462621,256.987479067,4.83426,26.4677235543
 11/14  19:00:00,366.738348101,70.3414569329,0.0,0.0,220.879908,53.238744,332.468958886,292.243129325,4.83426,35.3915695604
 11/14  20:00:00,366.763002667,70.3382633691,0.0,0.0,220.879908,53.238744,361.703795675,348.196672205,4.83426,8.67286346945
 11/14  21:00:00,366.876087292,70.3382633691,0.0,0.0,220.879908,53.238744,426.013611525,412.515146763,4.83426,8.6642047618
 11/14  22:00:00,117.613319501,0.0,0.0,0.0,43.513341876,52.539744,13.4990076134,0.0,4.83426,8.66474761335
 11/14  23:00:00,117.682531352,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/14  24:00:00,118.672869134,0.0,0.0,0.0,43.513341876,52.539744,13.461323096,0.0,4.83426,8.62706309603
 11/15  01:00:00,117.710535822,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/15  02:00:00,117.698563876,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/15  03:00:00,117.675250136,0.0,0.0,0.0,43.513341876,52.539744,13.4499820359,0.0,4.83426,8.6157220359
 11/15  04:00:00,117.652370245,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/15  05:00:00,118.062844978,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/15  06:00:00,118.021375493,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/15  07:00:00,180.803549501,70.3382633691,0.00146361282017,0.0,43.513341876,53.238744,1304.38824807,1290.93842122,4.83426,8.61556684666
 11/15  08:00:00,349.385286439,70.3382633691,0.0,0.0,220.879908,53.238744,1069.54655245,1047.22898155,4.83426,17.4833109022
 11/15  09:00:00,441.886678261,70.3505233164,0.00156634952068,0.0,220.879908,145.652643033,755.711543578,701.870087028,36.25695,17.5845065496
 11/15  10:00:00,442.054253476,70.6486475031,0.00228022164552,0.0,220.879908,145.652643033,569.456352083,497.738780814,36.25695,35.4606212682
 11/15  11:00:00,448.385130557,71.2516908012,0.00161298103296,0.0,220.879908,151.653867033,410.314764191,326.478932428,48.3426,35.4932317635
 11/15  12:00:00,469.478697073,72.4958333662,18.5023313188,0.0,220.879908,151.653867033,246.929713465,162.98364915,48.3426,35.6034643155
 11/15  13:00:00,540.610069183,74.2878855408,87.9617796738,0.0,220.879908,151.653867033,156.398819613,63.4432246815,48.3426,44.6129949319
 11/15  14:00:00,616.083192716,76.3278791916,166.968356419,0.0,220.879908,145.652643033,83.1925272298,14.3516238153,24.1713,44.6696034145
 11/15  15:00:00,656.882868094,77.4994608696,206.4829241,0.0,220.879908,145.652643033,54.4166566298,2.91610845844,24.1713,27.3292481714
 11/15  16:00:00,672.774691637,77.3168333077,230.293326692,0.0,220.879908,137.835547516,45.3054125354,5.62547255521,4.83426,34.8456799802
 11/15  17:00:00,578.804669087,72.0891081214,141.174007761,0.0,220.879908,133.019064,55.4960680559,15.4202659319,4.83426,35.241542124
 11/15  18:00:00,400.057653044,70.5617714443,32.7531169258,0.0,220.879908,53.238744,117.974049335,86.6710888837,4.83426,26.4687004513
 11/15  19:00:00,366.805209968,70.405456323,0.0,0.0,220.879908,53.238744,282.476145542,242.255110123,4.83426,35.3867754193
 11/15  20:00:00,367.271863188,70.3609457256,0.0,0.0,220.879908,53.238744,368.467170915,354.959986485,4.83426,8.67292442974
 11/15  21:00:00,367.25236904,70.3394769045,0.0,0.0,220.879908,53.238744,386.726536756,381.872276756,4.83426,0.02
 11/15  22:00:00,117.92618676,0.0,0.0,0.0,43.513341876,52.539744,13.4992213749,0.0,4.83426,8.66496137486
 11/15  23:00:00,117.69397842,0.0,0.0,0.0,43.513341876,52.539744,13.4696992258,0.0,4.83426,8.63543922581
 11/15  24:00:00,118.68268864,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/16  01:00:00,117.725524796,0.0,0.0,0.0,43.513341876,52.539744,13.4500466593,0.0,4.83426,8.61578665931
 11/16  02:00:00,117.713922679,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/16  03:00:00,117.686102033,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/16  04:00:00,117.658304413,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/16  05:00:00,118.074090354,0.0,0.0,0.0,43.513341876,52.539744,13.4498990401,0.0,4.83426,8.61563904006
 11/16  06:00:00,118.043217568,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/16  07:00:00,180.789068831,70.3382633691,0.00140902526529,0.0,43.513341876,53.238744,1177.46797102,1172.61371102,4.83426,0.02
 11/16  08:00:00,349.400663066,70.3382633691,0.0,0.0,220.879908,53.238744,948.921497153,926.601799142,4.83426,17.4854380119
 11/16  09:00:00,441.948322215,70.4817554705,0.00161570449931,0.0,220.879908,145.652643033,643.983255487,581.355788121,36.25695,26.3705173665
 11/16  10:00:00,442.27301414,71.1417008468,0.00231375638634,0.0,220.879908,145.652643033,431.661919062,359.944298993,36.25695,35.4606700688
 11/16  11:00:00,468.994004677,72.3320532049,19.2892370001,0.0,220.879908,151.653867033,301.898724002,218.057692708,48.3426,35.4984312936
 11/16  12:00:00,532.415079904,73.7370625346,79.6579107288,0.0,220.879908,151.653867033,177.331196233,93.3819681537,48.3426,35.606628079
 11/16  13:00:00,620.970751428,75.4214103863,166.7440608,0.0,220.879908,151.653867033,98.0320922016,13.996709434,48.3426,35.6927827676
 11/16  14:00:00,677.034178488,76.2752215427,227.616119905,0.0,220.879908,145.652643033,68.8517758209,0.00444975246268,24.1713,44.6760260684
 11/16  15:00:00,700.81759419,77.0523781165,250.570078863,0.0,220.879908,145.652643033,59.6466561045,0.0,24.1713,35.4753561045
 11/16  16:00:00,703.145937667,76.4945358481,261.260179931,0.0,220.879908,137.835547516,40.3601110045,0.0,4.83426,35.5258510045
 11/16  17:00:00,630.125523093,72.1782935737,191.942673957,0.0,220.879908,133.019064,36.0404581078,4.73829728774,4.83426,26.46790082
 11/16  18:00:00,482.98246354,70.696744725,114.580101988,0.0,220.879908,53.238744,57.5016566163,26.1959304679,4.83426,26.4714661484
 11/16  19:00:00,432.928463275,70.5183078898,65.1534185163,0.0,220.879908,53.238744,101.034032603,60.8051482666,4.83426,35.3946243368
 11/16  20:00:00,400.601255334,70.4567550108,32.84926784,0.0,220.879908,53.238744,98.4166436955,84.9092793758,4.83426,8.67310431966
 11/16  21:00:00,373.797323992,70.4154065627,6.5164204952,0.0,220.879908,53.238744,142.896373461,129.397671502,4.83426,8.66444195991
 11/16  22:00:00,118.027930097,0.0,0.0,0.0,43.513341876,52.539744,13.4969069321,0.0,4.83426,8.66264693205
 11/16  23:00:00,117.782095126,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/16  24:00:00,118.759584709,0.0,0.0,0.0,43.513341876,52.539744,13.4615029652,0.0,4.83426,8.62724296524
 11/17  01:00:00,117.845466797,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/17  02:00:00,117.835934324,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/17  03:00:00,117.804482609,0.0,0.0,0.0,43.513341876,52.539744,13.4498786151,0.0,4.83426,8.61561861514
 11/17  04:00:00,117.777869419,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/17  05:00:00,119.881137881,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/17  06:00:00,119.547737182,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/17  07:00:00,181.456238705,70.3382633691,0.00178983455757,0.0,43.513341876,53.238744,837.971409877,824.521401361,4.83426,8.6157485158
 11/17  08:00:00,349.278802541,70.3382633691,0.0,0.0,220.879908,53.238744,673.446796568,651.128051932,4.83426,17.4844846359
 11/17  09:00:00,441.696011443,70.5978618658,0.00169147982631,0.0,220.879908,145.652643033,456.710284293,402.867413139,36.25695,17.5859211547
 11/17  10:00:00,442.902990618,71.7858043929,0.00231275512188,0.0,220.879908,145.652643033,358.256856867,286.535322002,36.25695,35.4645848649
 11/17  11:00:00,479.966181477,73.9836225829,28.4054008015,0.0,220.879908,151.653867033,264.296379399,180.456265813,48.3426,35.4975135862
 11/17  12:00:00,549.812633398,76.8982976539,93.7652661067,0.0,220.879908,151.653867033,159.805083047,72.3728670082,48.3426,39.089616039
 11/17  13:00:00,656.874659197,79.2257091145,198.763018207,0.0,220.879908,151.653867033,96.6703357685,7.20402447378,48.3426,41.1237112947
 11/17  14:00:00,720.342178317,80.9626384008,266.195530685,0.0,220.879908,145.652643033,68.862456461,0.0162872821951,24.1713,44.6748691788
 11/17  15:00:00,738.94584564,82.4740534493,283.298105665,0.0,220.879908,145.652643033,59.6457237673,0.0,24.1713,35.4744237673
 11/17  16:00:00,736.478043662,82.4571165031,288.709297084,0.0,220.879908,137.835547516,42.580021965,2.22400756675,4.83426,35.5217543982
 11/17  17:00:00,636.271640056,74.4439244966,196.025309035,0.0,220.879908,133.019064,40.3957741109,9.0915572182,4.83426,26.4699568927
 11/17  18:00:00,469.668186786,71.406827018,100.841874972,0.0,220.879908,53.238744,69.5465919854,38.2425692547,4.83426,26.4697627307
 11/17  19:00:00,408.672365335,70.849014485,40.9416220637,0.0,220.879908,53.238744,118.219897287,77.9928632305,4.83426,35.3927740566
 11/17  20:00:00,370.672179961,70.5839647622,3.70230731949,0.0,220.879908,53.238744,140.927043051,127.419968366,4.83426,8.67281468465
 11/17  21:00:00,366.807180209,70.467889361,0.0,0.0,220.879908,53.238744,226.819772552,213.320603472,4.83426,8.66490908004
 11/17  22:00:00,117.658530175,0.0,0.0,0.0,43.513341876,52.539744,13.498663543,0.0,4.83426,8.66440354299
 11/17  23:00:00,117.729498425,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/17  24:00:00,118.716912968,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  01:00:00,117.776411883,0.0,0.0,0.0,43.513341876,52.539744,13.4441738853,0.0,4.83426,8.6099138853
 11/18  02:00:00,117.778399456,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  03:00:00,117.772024382,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  04:00:00,117.765637045,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  05:00:00,118.171404531,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  06:00:00,118.108928657,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  07:00:00,109.140080941,0.0,0.0,0.0,43.513341876,52.539744,13.4443241707,0.0,4.83426,8.61006417072
 11/18  08:00:00,100.077532003,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  09:00:00,100.143521113,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  10:00:00,100.246798488,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  11:00:00,100.31139864,0.0,0.0,0.0,43.513341876,52.539744,13.5307760684,0.0,4.83426,8.69651606835
 11/18  12:00:00,101.195031275,0.0,0.0,0.0,43.513341876,52.539744,13.4784347622,0.0,4.83426,8.64417476218
 11/18  13:00:00,100.389736219,0.0,0.0,0.0,43.513341876,52.539744,13.4781353604,0.0,4.83426,8.64387536038
 11/18  14:00:00,100.496418079,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  15:00:00,107.450855912,0.200136224209,6.64209758116,0.0,43.513341876,52.539744,13.4727507982,0.0,4.83426,8.6384907982
 11/18  16:00:00,114.725196752,0.395296998237,13.655062644,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  17:00:00,106.267327182,0.0,0.0,0.0,43.513341876,52.539744,13.4443000477,0.0,4.83426,8.6100400477
 11/18  18:00:00,118.166400144,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  19:00:00,118.113846789,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  20:00:00,118.531718818,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  21:00:00,118.443530771,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  22:00:00,118.171827097,0.0,0.0,0.0,43.513341876,52.539744,31.114409341,0.0,4.83426,26.280149341
 11/18  23:00:00,117.78990615,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/18  24:00:00,118.646425188,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  01:00:00,117.729832894,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  02:00:00,117.715346882,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  03:00:00,117.711363831,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  04:00:00,117.707395718,0.0,0.0,0.0,43.513341876,52.539744,13.4442638932,0.0,4.83426,8.61000389315
 11/19  05:00:00,118.124369447,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  06:00:00,118.080928641,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  07:00:00,109.130948308,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  08:00:00,100.089983541,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  09:00:00,100.190326118,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  10:00:00,100.331563774,0.0,0.0,0.0,43.513341876,52.539744,13.4499897204,0.0,4.83426,8.61572972035
 11/19  11:00:00,100.403964582,0.0,0.0,0.0,43.513341876,52.539744,13.5306953789,0.0,4.83426,8.69643537889
 11/19  12:00:00,101.269087907,0.0,0.0,0.0,43.513341876,52.539744,13.4780414128,0.0,4.83426,8.6437814128
 11/19  13:00:00,149.301219411,0.969066634759,47.3509168132,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 11/19  14:00:00,209.070711805,2.00943087264,105.420216871,0.0,43.513341876,52.539744,13.478673718,0.0,4.83426,8.64441371795
 11/19  15:00:00,227.971929181,2.30247330757,123.849128331,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
